session_key,driver_number,lap_number,date_start,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap
9102,31,42,2023-06-04 13:59:18.659000+00:00,79.696,23.662,32.134,23.9,265,271,False
9102,22,42,2023-06-04 13:59:19.908000+00:00,79.615,23.653,31.984,23.978,268,280,False
9102,27,42,2023-06-04 13:59:23.221000+00:00,80.001,23.685,32.169,24.147,273,279,False
9102,24,42,2023-06-04 13:59:24.502000+00:00,79.044,23.544,31.632,23.868,270,276,False
9102,81,42,2023-06-04 13:59:29.768000+00:00,78.987,23.699,31.538,23.75,275,273,False
9102,10,42,2023-06-04 13:59:31.799000+00:00,78.577,23.326,31.655,23.596,271,274,False
9102,1,43,2023-06-04 13:59:34.064000+00:00,78.912,23.399,31.699,23.814,269,272,False
9102,20,42,2023-06-04 13:59:36.830000+00:00,86.156,24.8,32.936,28.42,260,281,False
9102,21,42,2023-06-04 13:59:37.002000+00:00,80.21,24.015,32.374,23.821,263,275,False
9102,4,42,2023-06-04 13:59:39.143000+00:00,80.707,23.861,32.519,24.327,257,261,False
9102,44,43,2023-06-04 13:59:49.861000+00:00,79.078,23.478,31.719,23.881,271,275,False
9102,23,42,2023-06-04 13:59:54.002000+00:00,79.639,23.805,32.035,23.799,259,267,False
9102,2,42,2023-06-04 13:59:56.658000+00:00,79.62,23.582,32.082,23.956,264,275,False
9102,63,43,2023-06-04 13:59:59.845000+00:00,79.198,23.5,31.735,23.963,279,281,False
9102,77,42,2023-06-04 14:00:04.783000+00:00,79.706,23.895,31.981,23.83,264,271,False
9102,11,43,2023-06-04 14:00:07.658000+00:00,79.068,23.452,31.847,23.769,276,281,False
9102,14,43,2023-06-04 14:00:20.361000+00:00,80.13,23.772,32.173,24.185,273,282,False
9102,55,43,2023-06-04 14:00:29.423000+00:00,79.331,23.868,31.674,23.789,267,270,False
9102,18,43,2023-06-04 14:00:35.470000+00:00,79.508,23.72,31.923,23.865,263,268,False
9102,31,43,2023-06-04 14:00:38.407000+00:00,79.7,23.696,32.015,23.989,,265,False
9102,22,43,2023-06-04 14:00:39.454000+00:00,79.645,23.783,31.847,24.015,267,279,False
9102,27,43,2023-06-04 14:00:43.157000+00:00,85.079,24.4,32.663,28.016,,275,False
9102,24,43,2023-06-04 14:00:43.579000+00:00,79.073,23.014,32.139,23.92,267,268,False
9102,81,43,2023-06-04 14:00:48.626000+00:00,78.864,23.736,31.558,23.57,276,276,False
9102,10,43,2023-06-04 14:00:50.188000+00:00,78.658,23.302,31.739,23.617,273,274,False
9102,1,44,2023-06-04 14:00:53.032000+00:00,78.97,23.397,31.775,23.798,268,269,False
9102,16,43,2023-06-04 14:00:55.922000+00:00,78.46,23.577,31.338,23.545,277,280,False
9102,21,43,2023-06-04 14:00:57.266000+00:00,79.24,23.675,31.828,23.737,274,279,False
9102,4,43,2023-06-04 14:00:59.782000+00:00,79.576,23.25,32.192,24.134,263,268,False
9102,20,43,2023-06-04 14:01:02.922000+00:00,98.274,42.805,31.744,23.725,275,278,True
9102,44,44,2023-06-04 14:01:08.953000+00:00,79.121,23.49,31.764,23.867,274,277,False
9102,23,43,2023-06-04 14:01:13.516000+00:00,79.836,23.815,31.995,24.026,261,266,False
9102,2,43,2023-06-04 14:01:16.235000+00:00,79.805,23.583,32.145,24.077,262,267,False
9102,63,44,2023-06-04 14:01:19.063000+00:00,79.296,23.47,31.855,23.971,278,278,False
9102,77,43,2023-06-04 14:01:24.484000+00:00,80.158,24.094,32.018,24.046,259,267,False
9102,11,44,2023-06-04 14:01:26.609000+00:00,79.504,23.458,32.006,24.04,270,269,False
9102,14,44,2023-06-04 14:01:40.531000+00:00,83.902,23.787,32.143,27.972,275,280,False
9102,55,44,2023-06-04 14:01:48.703000+00:00,79.241,23.77,31.708,23.763,264,274,False
9102,18,44,2023-06-04 14:01:54.984000+00:00,80.121,23.772,32.09,24.259,262,256,False
9102,31,44,2023-06-04 14:01:58.078000+00:00,79.862,23.688,32.01,24.164,267,269,False
9102,22,44,2023-06-04 14:01:59.203000+00:00,80.063,23.826,32.066,24.171,266,277,False
9102,24,44,2023-06-04 14:02:02.593000+00:00,79.336,23.61,31.766,23.96,269,271,False
9102,81,44,2023-06-04 14:02:07.499000+00:00,78.854,23.488,31.523,23.843,275,275,False
9102,27,44,2023-06-04 14:02:08.327000+00:00,100.839,44.931,32.097,23.811,264,273,True
9102,10,44,2023-06-04 14:02:08.984000+00:00,78.804,23.41,31.763,23.631,,274,False
9102,1,45,2023-06-04 14:02:12.343000+00:00,79.104,23.437,31.771,23.896,269,268,False
9102,16,44,2023-06-04 14:02:14.437000+00:00,78.657,23.492,31.435,23.73,274,281,False
9102,21,44,2023-06-04 14:02:16.577000+00:00,79.312,23.516,31.831,23.965,273,280,False
9102,4,44,2023-06-04 14:02:19.421000+00:00,79.865,23.643,32.084,24.138,267,275,False
9102,44,45,2023-06-04 14:02:28.061000+00:00,79.201,23.519,31.719,23.963,,277,False
9102,23,44,2023-06-04 14:02:33.264000+00:00,79.758,23.782,31.941,24.035,,268,False
9102,2,44,2023-06-04 14:02:36.077000+00:00,79.835,23.677,32.176,23.982,266,271,False
9102,63,45,2023-06-04 14:02:38.342000+00:00,82.981,23.56,31.925,27.496,268,269,False
9102,20,44,2023-06-04 14:02:41.217000+00:00,78.069,23.35,31.319,23.4,280,286,False
9102,77,44,2023-06-04 14:02:44.624000+00:00,82.064,25.213,32.782,24.069,145,275,False
9102,11,45,2023-06-04 14:02:46.092000+00:00,79.6,23.588,32.058,23.954,263,272,False
9102,14,45,2023-06-04 14:03:04.342000+00:00,98.759,43.386,31.681,23.692,271,278,True
9102,55,45,2023-06-04 14:03:07.904000+00:00,79.325,23.794,31.768,23.763,269,276,False
9102,18,45,2023-06-04 14:03:15.154000+00:00,79.671,23.731,31.984,23.956,264,256,False
9102,31,45,2023-06-04 14:03:17.904000+00:00,79.843,23.86,31.912,24.071,269,269,False
9102,22,45,2023-06-04 14:03:19.264000+00:00,79.746,23.879,31.861,24.006,267,284,False
9102,24,45,2023-06-04 14:03:21.951000+00:00,79.326,23.54,31.875,23.911,268,273,False
9102,81,45,2023-06-04 14:03:26.435000+00:00,79.08,23.558,31.754,23.768,,274,False
9102,10,45,2023-06-04 14:03:27.654000+00:00,79.161,23.436,31.957,23.768,270,273,False
9102,1,46,2023-06-04 14:03:31.060000+00:00,78.84,23.373,31.692,23.775,271,273,False
9102,16,45,2023-06-04 14:03:32.935000+00:00,78.634,23.396,31.526,23.712,278,286,False
9102,21,45,2023-06-04 14:03:35.732000+00:00,78.931,23.536,31.615,23.78,274,278,False
9102,4,45,2023-06-04 14:03:39.185000+00:00,79.925,23.667,32.204,24.054,271,271,False
9102,44,46,2023-06-04 14:03:47.263000+00:00,78.965,23.481,31.756,23.728,276,281,False
9102,27,45,2023-06-04 14:03:49.154000+00:00,78.912,23.421,31.819,23.672,271,277,False
9102,23,45,2023-06-04 14:03:53.091000+00:00,79.654,23.784,31.988,23.882,264,271,False
9102,2,45,2023-06-04 14:03:55.857000+00:00,79.835,23.579,32.215,24.041,262,273,False
9102,20,45,2023-06-04 14:03:59.232000+00:00,78.282,23.25,31.446,23.586,279,280,False
9102,63,46,2023-06-04 14:04:01.294000+00:00,97.181,42.296,31.406,23.479,276,277,True
9102,11,46,2023-06-04 14:04:05.731000+00:00,79.367,23.639,31.94,23.788,269,272,False
9102,77,45,2023-06-04 14:04:06.685000+00:00,79.292,23.613,31.823,23.856,262,277,False
9102,55,46,2023-06-04 14:04:27.231000+00:00,78.698,23.632,31.483,23.583,271,277,False
9102,18,46,2023-06-04 14:04:34.809000+00:00,79.593,23.682,31.903,24.008,262,261,False
9102,31,46,2023-06-04 14:04:37.809000+00:00,79.654,23.627,32.068,23.959,,269,False
9102,22,46,2023-06-04 14:04:38.981000+00:00,79.714,23.63,31.944,24.14,271,283,False
9102,24,46,2023-06-04 14:04:41.293000+00:00,79.122,23.511,31.774,23.837,,268,False
9102,14,46,2023-06-04 14:04:43.137000+00:00,78.442,23.517,31.32,23.605,280,282,False
9102,81,46,2023-06-04 14:04:45.496000+00:00,79.47,23.607,31.776,24.087,274,272,False
9102,10,46,2023-06-04 14:04:46.918000+00:00,79.092,23.42,31.902,23.77,,274,False
9102,1,47,2023-06-04 14:04:49.887000+00:00,79.109,23.468,31.738,23.903,268,271,False
9102,16,46,2023-06-04 14:04:51.762000+00:00,78.749,23.435,31.458,23.856,275,285,False
9102,21,46,2023-06-04 14:04:54.762000+00:00,78.972,23.603,31.668,23.701,,280,False
9102,4,46,2023-06-04 14:04:59.293000+00:00,79.896,23.616,32.168,24.112,269,275,False
9102,44,47,2023-06-04 14:05:06.246000+00:00,78.933,23.423,31.685,23.825,278,280,False
9102,27,46,2023-06-04 14:05:08.074000+00:00,78.841,23.439,31.721,23.681,273,279,False
9102,23,46,2023-06-04 14:05:12.730000+00:00,79.62,23.714,31.996,23.91,262,266,False
9102,2,46,2023-06-04 14:05:15.668000+00:00,79.653,23.562,32.143,23.948,270,274,False
9102,20,46,2023-06-04 14:05:17.621000+00:00,78.851,23.366,31.7,23.785,280,279,False
9102,11,47,2023-06-04 14:05:24.980000+00:00,78.907,23.36,31.726,23.821,271,278,False
9102,77,46,2023-06-04 14:05:26.011000+00:00,78.885,23.335,31.737,23.813,266,288,False
9102,63,47,2023-06-04 14:05:38.511000+00:00,78.057,23.401,31.283,23.373,269,271,False
9102,55,47,2023-06-04 14:05:46.011000+00:00,78.562,23.575,31.477,23.51,272,278,False
9102,18,47,2023-06-04 14:05:54.448000+00:00,79.477,23.734,31.907,23.836,260,257,False
9102,31,47,2023-06-04 14:05:57.448000+00:00,79.669,,32.085,23.957,270,268,False
9102,22,47,2023-06-04 14:05:58.745000+00:00,79.625,23.634,32.022,23.969,272,283,False
9102,24,47,2023-06-04 14:06:00.401000+00:00,79.214,23.61,31.924,23.68,270,274,False
9102,14,47,2023-06-04 14:06:01.604000+00:00,78.321,23.278,31.64,23.403,274,290,False
9102,81,47,2023-06-04 14:06:04.995000+00:00,79.397,23.609,31.919,23.869,,271,False
9102,10,47,2023-06-04 14:06:05.995000+00:00,78.948,23.363,31.884,23.701,274,284,False
9102,1,48,2023-06-04 14:06:09.011000+00:00,78.953,23.344,31.884,23.725,,270,False
9102,16,47,2023-06-04 14:06:10.432000+00:00,78.709,23.398,31.638,23.673,278,284,False
9102,21,47,2023-06-04 14:06:13.714000+00:00,79.111,23.551,31.75,23.81,277,281,False
9102,4,47,2023-06-04 14:06:19.120000+00:00,80.146,23.689,32.293,24.164,268,271,False
9102,44,48,2023-06-04 14:06:25.166000+00:00,79.183,23.495,31.794,23.894,280,280,False
9102,27,47,2023-06-04 14:06:26.979000+00:00,79.121,23.482,31.826,23.813,276,273,False
9102,23,47,2023-06-04 14:06:32.463000+00:00,79.525,23.609,32.001,23.915,270,269,False
9102,2,47,2023-06-04 14:06:35.307000+00:00,79.646,23.549,32.098,23.999,269,276,False
9102,20,47,2023-06-04 14:06:36.401000+00:00,79.166,23.455,31.806,23.905,277,291,False
9102,11,48,2023-06-04 14:06:43.979000+00:00,79.179,23.458,31.821,23.9,275,280,False
9102,77,47,2023-06-04 14:06:44.869000+00:00,78.956,23.219,31.77,23.967,263,277,False
9102,63,48,2023-06-04 14:06:56.510000+00:00,77.875,23.385,31.123,23.367,273,269,False
9102,55,48,2023-06-04 14:07:04.572000+00:00,78.521,23.533,31.516,23.472,,278,False
9102,18,48,2023-06-04 14:07:13.900000+00:00,79.129,23.519,31.797,23.813,,269,False
9102,31,48,2023-06-04 14:07:17.087000+00:00,79.618,23.639,32.047,23.932,268,270,False
9102,22,48,2023-06-04 14:07:18.306000+00:00,79.492,23.671,31.897,23.924,,285,False
9102,24,48,2023-06-04 14:07:19.634000+00:00,79.749,23.929,31.905,23.915,266,284,False
9102,14,48,2023-06-04 14:07:19.931000+00:00,78.237,22.929,31.621,23.687,271,290,False
9102,81,48,2023-06-04 14:07:24.415000+00:00,81.667,24.551,32.796,24.32,257,268,False
9102,10,48,2023-06-04 14:07:25.009000+00:00,79.191,23.581,31.903,23.707,270,274,False
9102,1,49,2023-06-04 14:07:27.962000+00:00,79.093,23.434,31.793,23.866,269,271,False
9102,16,48,2023-06-04 14:07:29.134000+00:00,78.763,23.303,31.617,23.843,275,285,False
9102,21,48,2023-06-04 14:07:32.868000+00:00,78.803,23.497,31.576,23.73,275,277,False
9102,4,48,2023-06-04 14:07:39.290000+00:00,79.863,23.61,32.159,24.094,267,271,False
9102,44,49,2023-06-04 14:07:44.337000+00:00,78.968,23.455,31.714,23.799,278,283,False
9102,27,48,2023-06-04 14:07:46.103000+00:00,78.947,23.489,31.714,23.744,273,277,False
9102,23,48,2023-06-04 14:07:51.884000+00:00,79.426,23.699,31.874,23.853,268,269,False
9102,2,48,2023-06-04 14:07:55.024000+00:00,80.875,24.276,32.516,24.083,265,269,False
9102,20,48,2023-06-04 14:07:55.680000+00:00,78.7,23.03,31.935,23.735,276,283,False
9102,11,49,2023-06-04 14:08:03.165000+00:00,79.4,23.452,32.036,23.912,277,277,False
9102,77,48,2023-06-04 14:08:03.852000+00:00,79.498,23.431,32.016,24.051,267,271,False
9102,63,49,2023-06-04 14:08:14.446000+00:00,78.383,23.518,31.344,23.521,265,268,False
9102,55,49,2023-06-04 14:08:23.071000+00:00,78.635,23.49,31.558,23.587,274,279,False
9102,18,49,2023-06-04 14:08:33.024000+00:00,79.413,23.683,31.844,23.886,275,281,False
9102,31,49,2023-06-04 14:08:36.695000+00:00,78.965,23.401,31.732,23.832,275,279,False
9102,22,49,2023-06-04 14:08:37.945000+00:00,80.145,24.224,31.974,23.947,268,289,False
9102,14,49,2023-06-04 14:08:38.164000+00:00,78.083,22.892,31.537,23.654,269,288,False
9102,24,49,2023-06-04 14:08:39.383000+00:00,79.276,23.553,31.922,23.801,267,278,False
9102,10,49,2023-06-04 14:08:44.039000+00:00,78.843,23.343,31.7,23.8,273,276,False
9102,81,49,2023-06-04 14:08:46.071000+00:00,81.089,25.226,31.981,23.882,273,284,False
9102,1,50,2023-06-04 14:08:47.101000+00:00,79.221,23.587,31.739,23.895,274,270,False
9102,16,49,2023-06-04 14:08:47.914000+00:00,79.918,23.618,32.08,24.22,251,281,False
9102,21,49,2023-06-04 14:08:51.648000+00:00,79.009,23.514,31.631,23.864,274,282,False
9102,4,49,2023-06-04 14:08:59.101000+00:00,79.826,23.696,31.999,24.131,268,276,False
9102,44,50,2023-06-04 14:09:03.351000+00:00,82.701,23.424,31.748,27.529,,279,False
9102,27,49,2023-06-04 14:09:05.007000+00:00,79.272,23.496,31.824,23.952,276,275,False
9102,23,49,2023-06-04 14:09:11.351000+00:00,79.712,23.672,31.989,24.051,265,267,False
9102,20,49,2023-06-04 14:09:14.273000+00:00,79.105,23.381,31.872,23.852,274,285,False
9102,2,49,2023-06-04 14:09:15.851000+00:00,80.052,23.55,32.201,24.301,270,272,False
9102,11,50,2023-06-04 14:09:22.601000+00:00,83.039,23.533,31.818,27.688,270,271,False
9102,77,49,2023-06-04 14:09:23.335000+00:00,79.208,23.387,31.961,23.86,265,277,False
9102,63,50,2023-06-04 14:09:32.804000+00:00,78.488,23.567,31.258,23.663,267,268,False
9102,55,50,2023-06-04 14:09:41.710000+00:00,78.518,23.467,31.494,23.557,,280,False
9102,18,50,2023-06-04 14:09:52.444000+00:00,79.283,23.55,31.885,23.848,274,283,False
9102,31,50,2023-06-04 14:09:55.772000+00:00,79.163,23.292,31.996,23.875,273,272,False
9102,14,50,2023-06-04 14:09:56.319000+00:00,78.935,23.266,31.894,23.775,272,288,False
9102,22,50,2023-06-04 14:09:58.350000+00:00,79.211,23.531,31.793,23.887,275,289,False
9102,24,50,2023-06-04 14:09:58.631000+00:00,79.461,23.447,32.054,23.96,268,280,False
9102,10,50,2023-06-04 14:10:02.991000+00:00,78.845,23.377,31.773,23.695,274,278,False
9102,1,51,2023-06-04 14:10:06.288000+00:00,78.768,23.256,31.693,23.819,,269,False
9102,81,50,2023-06-04 14:10:07.178000+00:00,79.227,23.392,31.991,23.844,272,276,False
9102,16,50,2023-06-04 14:10:07.834000+00:00,79.165,23.008,32.129,24.028,269,273,False
9102,21,50,2023-06-04 14:10:10.647000+00:00,79.34,23.592,31.847,23.901,276,281,False
9102,4,50,2023-06-04 14:10:19.115000+00:00,83.934,23.69,32.187,28.057,,271,False
9102,27,50,2023-06-04 14:10:24.240000+00:00,78.855,23.413,31.631,23.811,278,276,False
9102,44,51,2023-06-04 14:10:26.053000+00:00,98.688,42.92,31.99,23.778,269,270,True
9102,23,50,2023-06-04 14:10:31.115000+00:00,79.65,23.649,31.998,24.003,,272,False
9102,20,50,2023-06-04 14:10:33.381000+00:00,78.98,23.376,31.833,23.771,276,287,False
9102,2,50,2023-06-04 14:10:35.896000+00:00,80.019,23.608,32.193,24.218,269,272,False
9102,77,50,2023-06-04 14:10:42.599000+00:00,78.242,22.949,31.402,23.891,273,277,False
9102,11,51,2023-06-04 14:10:45.584000+00:00,95.599,41.639,31.107,22.853,274,280,True
9102,63,51,2023-06-04 14:10:51.380000+00:00,78.611,23.554,31.414,23.643,266,266,False
9102,55,51,2023-06-04 14:11:00.271000+00:00,78.562,23.461,31.466,23.635,275,279,False
9102,18,51,2023-06-04 14:11:11.693000+00:00,79.164,23.499,31.807,23.858,276,282,False
9102,31,51,2023-06-04 14:11:15.114000+00:00,81.212,24.402,32.576,24.234,259,267,False
9102,14,51,2023-06-04 14:11:15.286000+00:00,78.833,23.225,31.846,23.762,269,278,False
9102,22,51,2023-06-04 14:11:17.146000+00:00,79.667,23.546,32.047,24.074,273,285,False
9102,24,51,2023-06-04 14:11:18.114000+00:00,79.699,23.212,32.28,24.207,269,275,False
9102,10,51,2023-06-04 14:11:21.864000+00:00,78.796,23.303,31.793,23.7,275,275,False
9102,1,52,2023-06-04 14:11:25.052000+00:00,82.849,23.318,31.785,27.746,270,274,False
9102,81,51,2023-06-04 14:11:26.364000+00:00,80.902,24.412,32.384,24.106,258,272,False
9102,16,51,2023-06-04 14:11:27.005000+00:00,78.617,23.132,31.751,23.734,275,287,False
9102,21,51,2023-06-04 14:11:29.989000+00:00,79.35,23.551,31.893,23.906,274,280,False
9102,4,51,2023-06-04 14:11:42.880000+00:00,98.017,42.769,31.529,23.719,257,262,True
9102,27,51,2023-06-04 14:11:43.098000+00:00,78.861,23.453,31.648,23.76,275,277,False
9102,23,51,2023-06-04 14:11:50.676000+00:00,79.447,23.635,31.872,23.94,267,272,False
9102,20,51,2023-06-04 14:11:52.379000+00:00,79.101,23.302,31.872,23.927,277,287,False
9102,2,51,2023-06-04 14:11:56.082000+00:00,79.942,23.595,32.178,24.169,,269,False
9102,77,51,2023-06-04 14:12:00.770000+00:00,79.231,23.664,31.676,23.891,269,276,False
9102,44,52,2023-06-04 14:12:04.785000+00:00,78.621,23.573,31.509,23.539,266,272,False
9102,63,52,2023-06-04 14:12:09.863000+00:00,78.335,23.494,31.346,23.495,264,272,False
9102,55,52,2023-06-04 14:12:18.723000+00:00,78.595,23.473,31.586,23.536,273,281,False
9102,11,52,2023-06-04 14:12:21.207000+00:00,76.666,23.157,30.792,22.717,273,291,False
9102,18,52,2023-06-04 14:12:30.847000+00:00,79.018,23.477,31.759,23.782,274,282,False
9102,14,52,2023-06-04 14:12:33.894000+00:00,78.543,23.266,31.566,23.711,276,284,False
9102,31,52,2023-06-04 14:12:36.050000+00:00,79.213,23.381,31.951,23.881,273,276,False
9102,22,52,2023-06-04 14:12:36.832000+00:00,79.236,23.364,31.881,23.991,,292,False
9102,24,52,2023-06-04 14:12:37.832000+00:00,79.04,23.073,32.052,23.915,261,281,False
9102,10,52,2023-06-04 14:12:40.675000+00:00,79.006,23.381,31.823,23.802,273,275,False
9102,16,52,2023-06-04 14:12:45.535000+00:00,78.357,23.239,31.415,23.703,281,288,False
9102,81,52,2023-06-04 14:12:47.285000+00:00,79.507,23.831,31.781,23.895,272,270,False
9102,1,53,2023-06-04 14:12:47.941000+00:00,97.231,42.679,31.305,23.247,258,265,True
9102,21,52,2023-06-04 14:12:49.300000+00:00,79.298,23.658,31.721,23.919,272,283,False
9102,27,52,2023-06-04 14:13:01.925000+00:00,78.962,23.42,31.744,23.798,276,273,False
9102,23,52,2023-06-04 14:13:10.128000+00:00,79.39,23.538,31.915,23.937,270,270,False
9102,20,52,2023-06-04 14:13:11.487000+00:00,79.345,23.314,32.024,24.007,278,279,False
9102,2,52,2023-06-04 14:13:15.784000+00:00,79.943,,32.093,24.255,,273,False
9102,77,52,2023-06-04 14:13:19.925000+00:00,79.531,23.817,31.722,23.992,267,272,False
9102,4,52,2023-06-04 14:13:20.893000+00:00,78.809,23.482,31.448,23.879,259,247,False
9102,44,53,2023-06-04 14:13:23.346000+00:00,78.564,23.504,31.593,23.467,,266,False
9102,63,53,2023-06-04 14:13:28.253000+00:00,78.504,23.507,31.439,23.558,266,270,False
9102,55,53,2023-06-04 14:13:37.377000+00:00,79.738,23.986,31.959,23.793,268,279,False
9102,11,53,2023-06-04 14:13:37.831000+00:00,77.122,22.941,30.92,23.261,274,273,False
9102,18,53,2023-06-04 14:13:49.862000+00:00,78.998,23.395,31.806,23.797,275,281,False
9102,14,53,2023-06-04 14:13:52.549000+00:00,79.225,23.47,31.901,23.854,270,271,False
9102,31,53,2023-06-04 14:13:55.237000+00:00,79.177,23.445,31.886,23.846,,277,False
9102,22,53,2023-06-04 14:13:56.081000+00:00,79.028,23.311,31.755,23.962,270,292,False
9102,24,53,2023-06-04 14:13:56.877000+00:00,79.086,23.147,31.933,24.006,265,281,False
9102,10,53,2023-06-04 14:13:59.674000+00:00,78.824,23.319,31.825,23.68,,275,False
9102,16,53,2023-06-04 14:14:03.955000+00:00,78.558,23.35,31.448,23.76,279,287,False
9102,81,53,2023-06-04 14:14:06.783000+00:00,79.358,23.664,31.723,23.971,274,273,False
9102,21,53,2023-06-04 14:14:08.611000+00:00,79.186,23.671,31.645,23.87,275,283,False
9102,27,53,2023-06-04 14:14:20.955000+00:00,78.776,23.359,31.689,23.728,,276,False
9102,1,54,2023-06-04 14:14:25.158000+00:00,77.473,23.447,30.874,23.152,263,268,False
9102,23,53,2023-06-04 14:14:29.517000+00:00,79.327,23.595,31.849,23.883,263,273,False
9102,20,53,2023-06-04 14:14:30.798000+00:00,79.396,23.365,31.989,24.042,280,274,False
9102,2,53,2023-06-04 14:14:35.814000+00:00,79.943,23.67,32.102,24.171,271,278,False
9102,77,53,2023-06-04 14:14:39.579000+00:00,81.381,24.073,32.923,24.385,,224,False
9102,4,53,2023-06-04 14:14:39.783000+00:00,77.287,22.745,31.053,23.489,272,273,False
9102,44,54,2023-06-04 14:14:41.892000+00:00,77.529,23.225,31.088,23.216,272,283,False
9102,63,54,2023-06-04 14:14:46.892000+00:00,78.362,23.514,31.371,23.477,269,276,False
9102,11,54,2023-06-04 14:14:54.939000+00:00,77.543,23.27,31.103,23.17,269,273,False
9102,55,54,2023-06-04 14:14:57.110000+00:00,78.886,23.509,31.687,23.69,272,277,False
9102,18,54,2023-06-04 14:15:08.876000+00:00,79.068,23.453,31.759,23.856,274,280,False
9102,14,54,2023-06-04 14:15:11.751000+00:00,78.536,23.309,31.44,23.787,276,281,False
9102,31,54,2023-06-04 14:15:14.423000+00:00,78.946,23.332,31.793,23.821,274,277,False
9102,22,54,2023-06-04 14:15:15.095000+00:00,79.267,23.491,31.797,23.979,276,277,False
9102,24,54,2023-06-04 14:15:16.048000+00:00,79.057,23.269,31.894,23.894,266,278,False
9102,10,54,2023-06-04 14:15:18.485000+00:00,78.991,23.339,31.788,23.864,275,275,False
9102,16,54,2023-06-04 14:15:22.547000+00:00,78.707,23.365,31.509,23.833,280,287,False
9102,81,54,2023-06-04 14:15:26.126000+00:00,79.38,23.643,31.754,23.983,271,269,False
9102,21,54,2023-06-04 14:15:27.797000+00:00,79.299,23.653,31.817,23.829,,284,False
9102,27,54,2023-06-04 14:15:39.735000+00:00,78.951,23.37,31.755,23.826,278,276,False
9102,1,55,2023-06-04 14:15:42.610000+00:00,77.766,23.357,31.159,23.25,261,262,False
9102,23,54,2023-06-04 14:15:48.938000+00:00,79.347,23.614,31.883,23.85,269,272,False
9102,20,54,2023-06-04 14:15:50.203000+00:00,79.311,23.402,31.895,24.014,276,281,False
9102,2,54,2023-06-04 14:15:55.734000+00:00,79.72,23.684,32.023,24.013,270,278,False
9102,4,54,2023-06-04 14:15:57.062000+00:00,78.746,23.394,31.345,24.007,263,256,False
9102,44,55,2023-06-04 14:15:59.469000+00:00,77.575,23.153,31.018,23.404,276,274,False
9102,77,54,2023-06-04 14:16:00.953000+00:00,80.104,24.019,31.926,24.159,270,273,False
9102,63,55,2023-06-04 14:16:05.109000+00:00,78.133,23.299,31.284,23.55,275,275,False
9102,11,55,2023-06-04 14:16:12.531000+00:00,77.776,23.51,31.113,23.153,270,274,False
9102,55,55,2023-06-04 14:16:15.984000+00:00,78.513,23.438,31.519,23.556,271,282,False
9102,18,55,2023-06-04 14:16:27.937000+00:00,78.933,23.418,31.75,23.765,,281,False
9102,14,55,2023-06-04 14:16:30.296000+00:00,78.584,23.268,31.608,23.708,,278,False
9102,31,55,2023-06-04 14:16:33.374000+00:00,79.057,23.323,31.831,23.903,273,277,False
9102,22,55,2023-06-04 14:16:34.593000+00:00,79.246,23.545,31.771,23.93,,289,False
9102,24,55,2023-06-04 14:16:34.984000+00:00,79.147,23.425,32.003,23.719,270,280,False
9102,10,55,2023-06-04 14:16:37.452000+00:00,79.195,23.366,31.913,23.916,273,275,False
9102,16,55,2023-06-04 14:16:41.265000+00:00,78.853,23.446,31.609,23.798,278,289,False
9102,81,55,2023-06-04 14:16:45.546000+00:00,79.453,23.783,31.806,23.864,269,272,False
9102,21,55,2023-06-04 14:16:47.140000+00:00,79.035,23.436,31.77,23.829,276,282,False
9102,27,55,2023-06-04 14:16:58.686000+00:00,80.482,23.51,32.278,24.694,273,189,False
9102,1,56,2023-06-04 14:17:00.374000+00:00,77.183,23.139,30.814,23.23,267,281,False
9102,23,55,2023-06-04 14:17:08.202000+00:00,79.415,23.531,32.004,23.88,267,272,False
9102,20,55,2023-06-04 14:17:09.530000+00:00,79.187,23.378,31.916,23.893,274,278,False
9102,2,55,2023-06-04 14:17:15.592000+00:00,81.834,23.979,33.579,24.276,271,270,False
9102,4,55,2023-06-04 14:17:15.874000+00:00,77.182,22.639,31.131,23.412,270,275,False
9102,44,56,2023-06-04 14:17:16.999000+00:00,77.874,23.16,31.297,23.417,279,282,False
9102,77,55,2023-06-04 14:17:21.061000+00:00,79.523,23.742,31.981,23.8,264,276,False
9102,63,56,2023-06-04 14:17:23.217000+00:00,78.448,23.31,31.484,23.654,272,287,False
9102,11,56,2023-06-04 14:17:30.342000+00:00,77.484,23.269,31.078,23.137,268,280,False
9102,55,56,2023-06-04 14:17:34.529000+00:00,78.559,23.326,31.544,23.689,276,280,False
9102,18,56,2023-06-04 14:17:46.857000+00:00,78.722,23.379,31.698,23.645,275,276,False
9102,14,56,2023-06-04 14:17:48.873000+00:00,78.749,23.382,31.657,23.71,275,284,False
9102,31,56,2023-06-04 14:17:52.467000+00:00,79.097,23.406,31.891,23.8,,277,False
9102,22,56,2023-06-04 14:17:53.670000+00:00,79.568,23.898,31.756,23.914,274,283,False
9102,24,56,2023-06-04 14:17:54.185000+00:00,80.335,23.964,32.332,24.039,268,268,False
9102,10,56,2023-06-04 14:17:56.654000+00:00,79.565,23.499,32.082,23.984,,274,False
9102,16,56,2023-06-04 14:18:00.123000+00:00,78.897,23.499,31.545,23.853,280,284,False
9102,81,56,2023-06-04 14:18:04.966000+00:00,79.365,23.747,31.823,23.795,264,267,False
