session_key,date,air_temperature,track_temperature,humidity,pressure,wind_speed,wind_direction,rainfall
7953,2023-03-05 14:01:47.286000+00:00,29.8,35.1,19.0,1016.5,1.2,176,0.0
7953,2023-03-05 14:02:47.301000+00:00,29.7,35.0,19.0,1016.5,1.2,182,0.0
7953,2023-03-05 14:03:47.300000+00:00,29.7,34.9,19.0,1016.5,1.1,156,0.0
7953,2023-03-05 14:04:47.314000+00:00,29.6,34.9,19.0,1016.5,0.8,201,0.0
7953,2023-03-05 14:05:47.297000+00:00,29.6,34.8,19.0,1016.5,0.8,219,0.0
7953,2023-03-05 14:06:47.297000+00:00,29.6,34.7,19.0,1016.5,0.8,219,0.0
7953,2023-03-05 14:07:47.295000+00:00,29.6,34.7,19.0,1016.5,0.6,196,0.0
7953,2023-03-05 14:08:47.294000+00:00,29.6,34.6,18.0,1016.5,0.6,200,0.0
7953,2023-03-05 14:09:47.309000+00:00,29.5,34.5,18.0,1016.5,0.8,180,0.0
7953,2023-03-05 14:10:47.308000+00:00,29.5,34.4,18.0,1016.5,1.2,184,0.0
7953,2023-03-05 14:11:47.322000+00:00,29.5,34.2,18.0,1016.5,1.0,199,0.0
7953,2023-03-05 14:12:47.322000+00:00,29.5,34.1,18.0,1016.5,1.2,191,0.0
7953,2023-03-05 14:13:47.320000+00:00,29.4,34.2,18.0,1016.5,1.0,173,0.0
7953,2023-03-05 14:14:47.303000+00:00,29.4,34.1,18.0,1016.5,1.0,165,0.0
7953,2023-03-05 14:15:47.333000+00:00,29.4,34.0,18.0,1016.5,1.1,170,0.0
7953,2023-03-05 14:16:47.348000+00:00,29.4,34.0,18.0,1016.5,1.0,169,0.0
7953,2023-03-05 14:17:47.347000+00:00,29.3,33.8,18.0,1016.5,1.1,180,0.0
7953,2023-03-05 14:18:47.346000+00:00,29.3,33.8,18.0,1016.5,1.2,185,0.0
7953,2023-03-05 14:19:47.345000+00:00,29.2,33.8,19.0,1016.5,1.5,172,0.0
7953,2023-03-05 14:20:47.359000+00:00,29.1,33.6,21.0,1016.5,0.8,172,0.0
7953,2023-03-05 14:21:47.374000+00:00,29.1,33.6,21.0,1016.5,1.0,181,0.0
7953,2023-03-05 14:22:47.357000+00:00,29.1,33.5,22.0,1016.5,1.6,185,0.0
7953,2023-03-05 14:23:47.372000+00:00,29.0,33.3,24.0,1016.5,1.7,180,0.0
7953,2023-03-05 14:24:47.370000+00:00,29.0,33.2,25.0,1016.5,2.2,186,0.0
7953,2023-03-05 14:25:47.371000+00:00,28.9,33.2,25.0,1016.5,2.0,187,0.0
7953,2023-03-05 14:26:47.368000+00:00,28.9,32.9,25.0,1016.5,2.0,185,0.0
7953,2023-03-05 14:27:47.367000+00:00,28.8,33.1,25.0,1016.5,1.7,187,0.0
7953,2023-03-05 14:28:47.382000+00:00,28.8,33.1,26.0,1016.5,1.7,185,0.0
7953,2023-03-05 14:29:47.396000+00:00,28.6,32.7,26.0,1016.5,1.6,180,0.0
7953,2023-03-05 14:30:47.411000+00:00,28.6,32.7,26.0,1016.7,1.2,161,0.0
7953,2023-03-05 14:31:47.425000+00:00,28.6,32.7,27.0,1016.5,1.5,182,0.0
7953,2023-03-05 14:32:47.425000+00:00,28.5,32.7,27.0,1016.7,2.0,162,0.0
7953,2023-03-05 14:33:47.423000+00:00,28.4,32.7,27.0,1016.5,1.3,181,0.0
7953,2023-03-05 14:34:47.439000+00:00,28.4,32.3,28.0,1016.5,1.7,173,0.0
7953,2023-03-05 14:35:47.421000+00:00,28.4,32.2,28.0,1016.7,1.2,184,0.0
7953,2023-03-05 14:36:47.436000+00:00,28.4,32.2,28.0,1016.7,1.1,175,0.0
7953,2023-03-05 14:37:47.434000+00:00,28.3,32.2,28.0,1016.5,0.8,180,0.0
7953,2023-03-05 14:38:47.433000+00:00,28.3,32.1,28.0,1016.7,0.6,194,0.0
7953,2023-03-05 14:39:47.448000+00:00,28.2,32.2,26.0,1016.7,0.8,162,0.0
7953,2023-03-05 14:40:47.462000+00:00,28.2,32.2,25.0,1016.5,0.8,164,0.0
7953,2023-03-05 14:41:47.477000+00:00,28.1,32.2,24.0,1016.7,1.1,172,0.0
7953,2023-03-05 14:42:47.476000+00:00,28.0,32.2,23.0,1016.7,0.8,167,0.0
7953,2023-03-05 14:43:47.475000+00:00,28.0,32.2,23.0,1016.7,0.8,165,0.0
7953,2023-03-05 14:44:47.474000+00:00,28.0,32.1,22.0,1016.7,0.6,176,0.0
7953,2023-03-05 14:45:47.488000+00:00,28.0,32.1,22.0,1016.7,0.8,179,0.0
7953,2023-03-05 14:46:47.487000+00:00,28.0,32.1,21.0,1016.7,0.6,261,0.0
7953,2023-03-05 14:47:47.502000+00:00,28.0,32.0,22.0,1016.5,0.8,202,0.0
7953,2023-03-05 14:48:47.516000+00:00,27.9,31.9,21.0,1016.7,0.8,133,0.0
7953,2023-03-05 14:49:47.515000+00:00,27.8,32.0,21.0,1016.7,1.0,207,0.0
7953,2023-03-05 14:50:47.530000+00:00,27.7,31.7,22.0,1016.7,0.6,199,0.0
7953,2023-03-05 14:51:47.544000+00:00,27.6,31.7,22.0,1016.7,0.8,177,0.0
7953,2023-03-05 14:52:47.543000+00:00,27.6,31.6,22.0,1016.7,0.6,231,0.0
7953,2023-03-05 14:53:47.558000+00:00,27.6,31.6,22.0,1016.7,0.5,217,0.0
7953,2023-03-05 14:54:47.556000+00:00,27.6,31.6,22.0,1016.7,0.4,217,0.0
7953,2023-03-05 14:55:47.555000+00:00,27.5,31.6,22.0,1016.7,0.5,0,0.0
7953,2023-03-05 14:56:47.554000+00:00,27.5,31.6,22.0,1016.7,0.3,168,0.0
7953,2023-03-05 14:57:47.553000+00:00,27.5,31.4,22.0,1016.7,0.6,178,0.0
7953,2023-03-05 14:58:47.552000+00:00,27.5,31.4,22.0,1016.7,0.4,203,0.0
7953,2023-03-05 14:59:47.582000+00:00,27.4,31.4,22.0,1016.7,0.6,196,0.0
7953,2023-03-05 15:00:47.550000+00:00,27.4,31.3,22.0,1016.7,0.5,174,0.0
7953,2023-03-05 15:01:47.549000+00:00,27.4,31.3,22.0,1016.7,0.3,205,0.0
7953,2023-03-05 15:02:47.548000+00:00,27.3,31.3,22.0,1016.7,0.6,0,0.0
7953,2023-03-05 15:03:47.578000+00:00,27.3,31.2,22.0,1016.7,0.5,226,0.0
7953,2023-03-05 15:04:47.608000+00:00,27.3,31.2,22.0,1016.7,0.6,190,0.0
7953,2023-03-05 15:05:47.607000+00:00,27.3,31.1,22.0,1016.7,0.0,208,0.0
7953,2023-03-05 15:06:47.606000+00:00,27.3,31.1,22.0,1016.9,0.6,197,0.0
7953,2023-03-05 15:07:47.605000+00:00,27.3,31.2,22.0,1016.7,0.6,170,0.0
7953,2023-03-05 15:08:47.604000+00:00,27.3,31.2,22.0,1016.7,0.4,204,0.0
7953,2023-03-05 15:09:47.603000+00:00,27.2,31.1,22.0,1016.9,0.8,236,0.0
7953,2023-03-05 15:10:47.602000+00:00,27.2,31.0,22.0,1016.7,1.0,206,0.0
7953,2023-03-05 15:11:47.600000+00:00,27.2,31.0,22.0,1016.9,0.6,225,0.0
7953,2023-03-05 15:12:47.599000+00:00,27.1,31.0,22.0,1016.9,0.6,175,0.0
7953,2023-03-05 15:13:47.630000+00:00,27.1,30.9,22.0,1016.9,0.6,210,0.0
7953,2023-03-05 15:14:47.613000+00:00,27.1,30.9,21.0,1016.9,0.6,197,0.0
7953,2023-03-05 15:15:47.612000+00:00,27.1,30.9,21.0,1016.9,1.0,173,0.0
7953,2023-03-05 15:16:47.642000+00:00,27.1,30.9,21.0,1016.9,0.6,201,0.0
7953,2023-03-05 15:17:47.657000+00:00,27.2,30.8,21.0,1016.9,0.6,193,0.0
7953,2023-03-05 15:18:47.655000+00:00,27.1,30.8,21.0,1016.9,0.8,180,0.0
7953,2023-03-05 15:19:47.670000+00:00,27.1,30.8,21.0,1016.9,0.8,195,0.0
7953,2023-03-05 15:20:47.684000+00:00,27.2,30.6,21.0,1016.9,0.6,155,0.0
7953,2023-03-05 15:21:47.715000+00:00,27.1,30.6,21.0,1016.9,0.8,179,0.0
7953,2023-03-05 15:22:47.682000+00:00,27.1,30.6,21.0,1016.9,1.2,178,0.0
7953,2023-03-05 15:23:47.681000+00:00,27.1,30.5,21.0,1017.0,1.0,161,0.0
7953,2023-03-05 15:24:47.680000+00:00,27.1,30.5,21.0,1016.9,0.8,152,0.0
7953,2023-03-05 15:25:47.679000+00:00,27.1,30.5,21.0,1016.9,0.8,171,0.0
7953,2023-03-05 15:26:47.678000+00:00,27.1,30.5,21.0,1016.9,0.8,141,0.0
7953,2023-03-05 15:27:47.677000+00:00,27.1,30.5,21.0,1016.9,0.6,187,0.0
7953,2023-03-05 15:28:47.676000+00:00,27.0,30.5,21.0,1017.0,0.6,179,0.0
7953,2023-03-05 15:29:47.675000+00:00,27.0,30.4,21.0,1017.0,0.8,178,0.0
7953,2023-03-05 15:30:47.689000+00:00,27.0,30.3,20.0,1017.0,0.6,214,0.0
7953,2023-03-05 15:31:47.704000+00:00,27.0,30.3,21.0,1017.0,0.6,208,0.0
7953,2023-03-05 15:32:47.687000+00:00,27.0,30.3,21.0,1017.0,0.6,197,0.0
7953,2023-03-05 15:33:47.686000+00:00,26.9,30.3,21.0,1017.0,0.4,212,0.0
7953,2023-03-05 15:34:47.700000+00:00,26.9,30.3,20.0,1017.0,0.6,174,0.0
7953,2023-03-05 15:35:47.684000+00:00,26.9,30.2,21.0,1017.0,0.6,240,0.0
7953,2023-03-05 15:36:47.683000+00:00,26.9,30.2,21.0,1017.0,0.4,239,0.0
7953,2023-03-05 15:37:47.682000+00:00,26.9,30.1,21.0,1017.0,0.6,182,0.0
7953,2023-03-05 15:38:47.680000+00:00,26.8,30.1,21.0,1017.0,0.5,229,0.0
7953,2023-03-05 15:39:47.679000+00:00,26.8,30.0,21.0,1017.0,0.4,183,0.0
7953,2023-03-05 15:40:47.678000+00:00,26.7,30.0,21.0,1017.0,0.5,241,0.0
7953,2023-03-05 15:41:47.693000+00:00,26.7,29.9,21.0,1017.0,0.4,217,0.0
7953,2023-03-05 15:42:47.676000+00:00,26.7,29.9,21.0,1017.0,0.8,199,0.0
7953,2023-03-05 15:43:47.691000+00:00,26.7,29.9,21.0,1017.0,0.6,183,0.0
7953,2023-03-05 15:44:47.674000+00:00,26.7,29.9,21.0,1016.9,0.6,180,0.0
7953,2023-03-05 15:45:47.689000+00:00,26.7,29.9,21.0,1017.0,0.5,195,0.0
7953,2023-03-05 15:46:47.703000+00:00,26.7,29.9,21.0,1017.0,0.6,186,0.0
7953,2023-03-05 15:47:47.702000+00:00,26.8,29.9,21.0,1017.0,0.6,175,0.0
7953,2023-03-05 15:48:47.701000+00:00,26.8,29.9,21.0,1017.0,0.5,190,0.0
7953,2023-03-05 15:49:47.715000+00:00,26.7,29.9,21.0,1017.0,0.8,199,0.0
7953,2023-03-05 15:50:47.714000+00:00,26.7,29.9,21.0,1017.0,0.6,194,0.0
7953,2023-03-05 15:51:47.744000+00:00,26.6,29.7,21.0,1017.0,0.6,193,0.0
7953,2023-03-05 15:52:47.728000+00:00,26.7,29.8,21.0,1017.0,0.6,171,0.0
7953,2023-03-05 15:53:47.742000+00:00,26.7,29.7,21.0,1017.0,0.6,228,0.0
7953,2023-03-05 15:54:47.726000+00:00,26.7,29.6,21.0,1017.0,0.6,154,0.0
7953,2023-03-05 15:55:47.740000+00:00,26.7,29.6,21.0,1017.0,0.6,204,0.0
7953,2023-03-05 15:56:47.723000+00:00,26.7,29.6,21.0,1017.0,0.6,246,0.0
7953,2023-03-05 15:57:47.754000+00:00,26.7,29.6,21.0,1017.0,0.6,212,0.0
7953,2023-03-05 15:58:47.721000+00:00,26.7,29.6,21.0,1017.0,0.5,256,0.0
7953,2023-03-05 15:59:47.751000+00:00,26.6,29.6,21.0,1017.0,0.5,189,0.0
7953,2023-03-05 16:00:47.766000+00:00,26.6,29.6,21.0,1017.0,0.4,218,0.0
7953,2023-03-05 16:01:47.781000+00:00,26.7,29.6,21.0,1017.0,0.4,192,0.0
7953,2023-03-05 16:02:47.780000+00:00,26.6,29.6,21.0,1017.0,0.5,179,0.0
7953,2023-03-05 16:03:47.778000+00:00,26.6,29.6,21.0,1017.0,0.4,0,0.0
7953,2023-03-05 16:04:47.777000+00:00,26.6,29.5,21.0,1017.0,0.4,230,0.0
7953,2023-03-05 16:05:47.792000+00:00,26.5,29.5,21.0,1017.2,0.6,168,0.0
7953,2023-03-05 16:06:47.806000+00:00,26.5,29.5,21.0,1017.0,0.0,0,0.0
7953,2023-03-05 16:07:47.806000+00:00,26.5,29.5,21.0,1017.0,0.6,222,0.0
7953,2023-03-05 16:08:47.804000+00:00,26.5,29.5,21.0,1017.0,0.4,172,0.0
7953,2023-03-05 16:09:47.803000+00:00,26.5,29.5,21.0,1017.0,0.4,0,0.0
7953,2023-03-05 16:10:47.802000+00:00,26.5,29.4,21.0,1017.0,0.0,0,0.0
7953,2023-03-05 16:11:47.801000+00:00,26.5,29.3,21.0,1017.2,0.0,0,0.0
7953,2023-03-05 16:12:47.800000+00:00,26.5,29.4,21.0,1017.2,0.0,0,0.0
7953,2023-03-05 16:13:47.799000+00:00,26.4,29.3,21.0,1017.2,0.0,184,0.0
7953,2023-03-05 16:14:47.813000+00:00,26.4,29.3,21.0,1017.0,0.8,214,0.0
7953,2023-03-05 16:15:47.812000+00:00,26.4,29.2,21.0,1017.0,0.0,0,0.0
7953,2023-03-05 16:16:47.827000+00:00,26.4,29.2,21.0,1017.0,0.3,129,0.0
7953,2023-03-05 16:17:47.810000+00:00,26.4,29.1,21.0,1017.0,0.5,0,0.0
7953,2023-03-05 16:18:47.809000+00:00,26.4,29.1,21.0,1017.0,0.6,181,0.0
7953,2023-03-05 16:19:47.808000+00:00,26.4,29.1,21.0,1017.2,0.0,183,0.0
7953,2023-03-05 16:20:47.807000+00:00,26.4,29.0,21.0,1017.0,0.3,207,0.0
7953,2023-03-05 16:21:47.806000+00:00,26.4,29.0,21.0,1017.2,0.0,297,0.0
7953,2023-03-05 16:22:47.805000+00:00,26.4,29.0,21.0,1017.2,0.3,302,0.0
7953,2023-03-05 16:23:47.804000+00:00,26.3,29.0,21.0,1017.2,0.0,336,0.0
7953,2023-03-05 16:24:47.818000+00:00,26.4,29.0,21.0,1017.2,0.6,308,0.0
7953,2023-03-05 16:25:47.833000+00:00,26.3,29.0,21.0,1017.2,0.0,0,0.0
7953,2023-03-05 16:26:47.847000+00:00,26.3,29.0,21.0,1017.2,0.0,339,0.0
7953,2023-03-05 16:27:47.862000+00:00,26.3,28.9,21.0,1017.2,0.0,246,0.0
7953,2023-03-05 16:28:47.861000+00:00,26.3,28.9,21.0,1017.2,0.3,0,0.0
7953,2023-03-05 16:29:47.891000+00:00,26.3,28.9,21.0,1017.4,0.0,0,0.0
7953,2023-03-05 16:30:47.859000+00:00,26.3,28.8,21.0,1017.2,0.0,305,0.0
7953,2023-03-05 16:31:47.857000+00:00,26.3,28.8,21.0,1017.2,0.4,38,0.0
7953,2023-03-05 16:32:47.856000+00:00,26.2,28.8,21.0,1017.2,0.3,269,0.0
7953,2023-03-05 16:33:47.871000+00:00,26.3,28.8,21.0,1017.4,0.0,0,0.0
7953,2023-03-05 16:34:47.870000+00:00,26.2,28.8,21.0,1017.4,0.5,95,0.0
7953,2023-03-05 16:35:47.884000+00:00,26.3,28.7,21.0,1017.4,0.4,268,0.0
7953,2023-03-05 16:36:47.883000+00:00,26.3,28.7,21.0,1017.4,0.6,116,0.0
7953,2023-03-05 16:37:47.898000+00:00,26.3,28.7,21.0,1017.4,0.6,242,0.0
7953,2023-03-05 16:38:47.912000+00:00,26.3,28.7,21.0,1017.4,0.0,64,0.0
7953,2023-03-05 16:39:47.911000+00:00,26.3,28.7,21.0,1017.5,0.4,0,0.0
7953,2023-03-05 16:40:47.957000+00:00,26.3,28.7,21.0,1017.4,0.5,352,0.0
7953,2023-03-05 16:41:47.909000+00:00,26.2,28.7,21.0,1017.5,0.3,215,0.0
7779,2023-03-19 16:01:59.956000+00:00,26.0,34.0,62.0,1010.5,2.7,315,0.0
7779,2023-03-19 16:02:59.955000+00:00,26.0,34.1,61.0,1010.5,2.9,305,0.0
7779,2023-03-19 16:03:59.954000+00:00,26.0,34.2,61.0,1010.5,2.7,325,0.0
7779,2023-03-19 16:04:59.953000+00:00,26.0,34.2,61.0,1010.5,2.7,325,0.0
7779,2023-03-19 16:05:59.952000+00:00,26.0,34.3,60.0,1010.5,2.7,322,0.0
7779,2023-03-19 16:06:59.951000+00:00,26.0,34.2,61.0,1010.5,3.0,334,0.0
7779,2023-03-19 16:07:59.950000+00:00,26.0,34.0,61.0,1010.5,3.4,320,0.0
7779,2023-03-19 16:08:59.948000+00:00,26.0,34.0,62.0,1010.7,2.5,325,0.0
7779,2023-03-19 16:09:59.947000+00:00,26.0,34.0,62.0,1010.5,2.7,341,0.0
7779,2023-03-19 16:10:59.946000+00:00,26.0,34.0,62.0,1010.5,2.9,318,0.0
7779,2023-03-19 16:11:59.961000+00:00,26.0,34.0,62.0,1010.7,3.2,327,0.0
7779,2023-03-19 16:12:59.960000+00:00,26.0,33.7,62.0,1010.7,3.4,330,0.0
7779,2023-03-19 16:13:59.959000+00:00,26.0,33.7,61.0,1010.7,2.5,323,0.0
7779,2023-03-19 16:14:59.958000+00:00,26.0,34.1,60.0,1010.7,3.0,315,0.0
7779,2023-03-19 16:15:59.957000+00:00,26.0,33.9,61.0,1010.5,3.5,312,0.0
7779,2023-03-19 16:16:59.955000+00:00,26.0,33.9,61.0,1010.5,3.7,324,0.0
7779,2023-03-19 16:18:00.001000+00:00,26.0,33.9,61.0,1010.5,3.2,330,0.0
7779,2023-03-19 16:18:59.953000+00:00,26.0,33.3,61.0,1010.5,2.7,324,0.0
7779,2023-03-19 16:19:59.952000+00:00,26.0,33.4,61.0,1010.5,3.2,316,0.0
7779,2023-03-19 16:20:59.982000+00:00,26.0,33.4,61.0,1010.5,3.5,335,0.0
7779,2023-03-19 16:21:59.966000+00:00,26.0,33.3,61.0,1010.5,3.5,326,0.0
7779,2023-03-19 16:22:59.949000+00:00,26.0,33.3,62.0,1010.5,2.2,331,0.0
7779,2023-03-19 16:23:59.948000+00:00,26.0,33.3,62.0,1010.5,3.0,329,0.0
7779,2023-03-19 16:24:59.947000+00:00,26.1,33.3,62.0,1010.5,2.7,330,0.0
7779,2023-03-19 16:25:59.961000+00:00,26.2,33.3,61.0,1010.7,2.7,331,0.0
7779,2023-03-19 16:26:59.960000+00:00,26.2,33.0,61.0,1010.5,2.7,339,0.0
7779,2023-03-19 16:27:59.959000+00:00,26.3,33.0,59.0,1010.7,2.9,335,0.0
7779,2023-03-19 16:28:59.958000+00:00,26.3,33.1,60.0,1010.7,2.4,329,0.0
7779,2023-03-19 16:29:59.957000+00:00,26.4,33.1,59.0,1010.7,2.0,317,0.0
7779,2023-03-19 16:30:59.956000+00:00,26.4,33.9,59.0,1010.7,2.9,308,0.0
7779,2023-03-19 16:31:59.955000+00:00,26.4,33.9,58.0,1010.7,2.5,316,0.0
7779,2023-03-19 16:32:59.954000+00:00,26.3,33.5,58.0,1010.7,2.7,317,0.0
7779,2023-03-19 16:33:59.953000+00:00,26.3,33.1,58.0,1010.7,2.5,303,0.0
7779,2023-03-19 16:34:59.951000+00:00,26.2,33.1,57.0,1010.7,2.7,293,0.0
7779,2023-03-19 16:35:59.950000+00:00,26.1,32.9,58.0,1010.7,2.5,317,0.0
7779,2023-03-19 16:36:59.965000+00:00,26.1,32.5,59.0,1010.7,3.2,314,0.0
7779,2023-03-19 16:37:59.979000+00:00,26.1,32.4,58.0,1010.7,2.9,318,0.0
7779,2023-03-19 16:39:00.010000+00:00,26.1,32.5,58.0,1010.9,2.7,291,0.0
7779,2023-03-19 16:40:00.024000+00:00,26.0,32.5,58.0,1010.7,2.2,316,0.0
7779,2023-03-19 16:41:00.039000+00:00,26.0,32.5,59.0,1010.9,2.5,330,0.0
7779,2023-03-19 16:42:00.053000+00:00,26.0,32.5,58.0,1010.9,2.7,319,0.0
7779,2023-03-19 16:43:00.052000+00:00,26.0,32.5,58.0,1010.7,2.4,299,0.0
7779,2023-03-19 16:44:00.051000+00:00,26.0,32.1,58.0,1010.9,2.9,329,0.0
7779,2023-03-19 16:45:00.081000+00:00,26.0,32.5,58.0,1010.9,2.2,338,0.0
7779,2023-03-19 16:46:00.096000+00:00,26.0,32.0,59.0,1010.7,2.5,311,0.0
7779,2023-03-19 16:47:00.079000+00:00,26.0,32.0,59.0,1010.9,2.5,324,0.0
7779,2023-03-19 16:48:00.094000+00:00,26.0,31.9,59.0,1010.7,2.0,309,0.0
7779,2023-03-19 16:49:00.108000+00:00,26.0,32.1,58.0,1010.9,1.5,312,0.0
7779,2023-03-19 16:50:00.123000+00:00,26.0,32.1,57.0,1010.9,1.5,297,0.0
7779,2023-03-19 16:51:00.122000+00:00,26.0,32.1,57.0,1011.0,1.7,342,0.0
7779,2023-03-19 16:52:00.136000+00:00,26.0,32.1,57.0,1010.9,1.1,340,0.0
7779,2023-03-19 16:53:00.135000+00:00,26.0,32.1,56.0,1010.9,0.8,351,0.0
7779,2023-03-19 16:54:00.134000+00:00,25.9,31.9,56.0,1010.9,1.2,323,0.0
7779,2023-03-19 16:55:00.148000+00:00,25.9,31.9,57.0,1011.0,1.3,325,0.0
7779,2023-03-19 16:56:00.147000+00:00,25.9,31.9,56.0,1010.9,1.7,322,0.0
7779,2023-03-19 16:57:00.146000+00:00,25.9,31.9,56.0,1010.9,1.3,319,0.0
7779,2023-03-19 16:58:00.161000+00:00,25.9,31.8,55.0,1011.0,0.8,279,0.0
7779,2023-03-19 16:59:00.175000+00:00,25.9,31.9,55.0,1011.0,1.2,338,0.0
7779,2023-03-19 17:00:00.190000+00:00,25.9,32.0,55.0,1010.9,1.5,323,0.0
7779,2023-03-19 17:01:00.173000+00:00,25.9,32.0,55.0,1010.9,1.3,308,0.0
7779,2023-03-19 17:02:00.188000+00:00,25.9,32.2,55.0,1011.0,1.8,298,0.0
7779,2023-03-19 17:03:00.202000+00:00,25.9,31.9,55.0,1010.9,2.2,318,0.0
7779,2023-03-19 17:04:00.201000+00:00,25.9,31.6,56.0,1011.0,1.8,317,0.0
7779,2023-03-19 17:05:00.216000+00:00,26.0,31.7,56.0,1011.0,2.0,335,0.0
7779,2023-03-19 17:06:00.215000+00:00,26.0,31.7,55.0,1011.0,1.7,326,0.0
7779,2023-03-19 17:07:00.214000+00:00,25.9,31.9,56.0,1011.0,1.7,0,0.0
7779,2023-03-19 17:08:00.212000+00:00,26.0,32.2,55.0,1011.0,1.1,352,0.0
7779,2023-03-19 17:09:00.211000+00:00,26.0,31.5,56.0,1011.0,1.3,291,0.0
7779,2023-03-19 17:10:00.210000+00:00,26.1,31.5,55.0,1011.0,1.6,310,0.0
7779,2023-03-19 17:11:00.209000+00:00,26.2,31.6,55.0,1011.0,1.7,292,0.0
7779,2023-03-19 17:12:00.208000+00:00,26.3,31.6,55.0,1011.0,1.7,292,0.0
7779,2023-03-19 17:13:00.207000+00:00,26.3,31.5,55.0,1011.0,1.5,289,0.0
7779,2023-03-19 17:14:00.206000+00:00,26.4,31.6,55.0,1011.0,1.3,326,0.0
7779,2023-03-19 17:15:00.205000+00:00,26.4,31.6,55.0,1011.0,0.6,284,0.0
7779,2023-03-19 17:16:00.204000+00:00,26.4,31.7,55.0,1011.0,1.2,9,0.0
7779,2023-03-19 17:17:00.218000+00:00,26.3,31.6,55.0,1011.0,0.6,311,0.0
7779,2023-03-19 17:18:00.202000+00:00,26.4,31.6,56.0,1011.0,1.2,160,0.0
7779,2023-03-19 17:19:00.216000+00:00,26.4,31.4,55.0,1011.0,1.2,305,0.0
7779,2023-03-19 17:20:00.215000+00:00,26.4,31.4,55.0,1011.0,1.2,305,0.0
7779,2023-03-19 17:21:00.214000+00:00,26.3,31.3,56.0,1011.0,1.1,274,0.0
7779,2023-03-19 17:22:00.213000+00:00,26.3,31.7,56.0,1011.0,1.1,311,0.0
7779,2023-03-19 17:23:00.212000+00:00,26.3,31.4,56.0,1011.0,1.2,286,0.0
7779,2023-03-19 17:24:00.211000+00:00,26.3,31.4,56.0,1011.2,1.0,108,0.0
7779,2023-03-19 17:25:00.210000+00:00,26.3,31.4,56.0,1011.0,0.8,288,0.0
7779,2023-03-19 17:26:00.208000+00:00,26.3,31.4,56.0,1011.2,0.8,308,0.0
7779,2023-03-19 17:27:00.207000+00:00,26.3,31.3,56.0,1011.0,0.8,133,0.0
7779,2023-03-19 17:28:00.206000+00:00,26.2,31.5,56.0,1011.0,0.8,313,0.0
7779,2023-03-19 17:29:00.205000+00:00,26.2,31.4,56.0,1011.0,1.7,294,0.0
7779,2023-03-19 17:30:00.220000+00:00,26.2,31.5,56.0,1011.0,1.6,292,0.0
7779,2023-03-19 17:31:00.250000+00:00,26.3,31.5,56.0,1011.0,1.2,296,0.0
7779,2023-03-19 17:32:00.249000+00:00,26.2,31.5,57.0,1011.0,1.3,327,0.0
7779,2023-03-19 17:33:00.263000+00:00,26.2,31.3,57.0,1011.2,0.8,309,0.0
7779,2023-03-19 17:34:00.278000+00:00,26.1,31.2,58.0,1011.2,2.0,332,0.0
7779,2023-03-19 17:35:00.277000+00:00,26.1,31.2,58.0,1011.0,1.0,310,0.0
7779,2023-03-19 17:36:00.291000+00:00,26.1,31.1,58.0,1011.0,1.2,311,0.0
7779,2023-03-19 17:37:00.290000+00:00,26.0,31.0,58.0,1011.0,1.7,345,0.0
7779,2023-03-19 17:38:00.289000+00:00,26.0,31.1,58.0,1011.0,1.2,308,0.0
7779,2023-03-19 17:39:00.304000+00:00,26.0,31.1,58.0,1011.0,1.5,59,0.0
7779,2023-03-19 17:40:00.318000+00:00,26.0,31.1,58.0,1011.0,1.5,300,0.0
7779,2023-03-19 17:41:00.317000+00:00,26.0,30.9,57.0,1011.0,1.3,293,0.0
7779,2023-03-19 17:42:00.332000+00:00,26.0,31.0,57.0,1011.0,0.8,318,0.0
7779,2023-03-19 17:43:00.331000+00:00,26.0,31.0,57.0,1011.0,1.8,295,0.0
7779,2023-03-19 17:44:00.330000+00:00,26.1,31.0,57.0,1011.2,1.3,307,0.0
7779,2023-03-19 17:45:00.344000+00:00,26.1,31.0,56.0,1011.0,1.3,294,0.0
7779,2023-03-19 17:46:00.343000+00:00,26.1,31.0,55.0,1011.0,1.3,271,0.0
7779,2023-03-19 17:47:00.342000+00:00,26.1,31.0,55.0,1011.0,2.2,317,0.0
7779,2023-03-19 17:48:00.356000+00:00,26.2,31.0,55.0,1011.0,2.0,0,0.0
7779,2023-03-19 17:49:00.355000+00:00,26.2,30.9,55.0,1011.0,1.2,135,0.0
7779,2023-03-19 17:50:00.370000+00:00,26.2,31.0,55.0,1011.0,1.0,309,0.0
7779,2023-03-19 17:51:00.384000+00:00,26.2,30.8,55.0,1011.0,1.0,289,0.0
7779,2023-03-19 17:52:00.383000+00:00,26.3,31.1,55.0,1011.0,1.2,85,0.0
7779,2023-03-19 17:53:00.398000+00:00,26.3,31.1,55.0,1011.0,1.7,276,0.0
7779,2023-03-19 17:54:00.397000+00:00,26.3,30.9,55.0,1011.0,0.8,116,0.0
7779,2023-03-19 17:55:00.396000+00:00,26.3,30.6,55.0,1011.0,1.1,66,0.0
7779,2023-03-19 17:56:00.395000+00:00,26.3,30.9,55.0,1011.0,0.8,231,0.0
7779,2023-03-19 17:57:00.394000+00:00,26.3,30.5,55.0,1010.9,1.0,283,0.0
7779,2023-03-19 17:58:00.424000+00:00,26.3,30.5,55.0,1011.0,0.6,337,0.0
7779,2023-03-19 17:59:00.423000+00:00,26.3,30.7,55.0,1011.2,1.1,334,0.0
